arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"i really like not too late, ",i think a lot of her albums have some pretty great songs.,comparison,but,mid,"i really like not too late, but i think a lot of her albums have some pretty great songs.","Me too, which album is your favorite?",Statement,Clarify,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],"[('LocalBusiness', 402.765125, 'Save-A-Lot')]",['sport'],['sport'],['Other'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'of money', 'id': 1241, 'status': None, 'engaged': [], 'lexeme': 'of money', 'alias': ['of money'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4116400>}, 'gkg': 'kg:/m/0r8kr7s', 'granular_actor_types': {}, 'granular_entity_types': {'south korean television series': 1}, 'gkg_name': 'Incarnation of Money', 'gkg_type': ['TVSeries']}, {'name': 'quite a lot', 'id': 1240, 'status': None, 'engaged': [], 'lexeme': 'quite a lot', 'alias': ['quite a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b0b8>}, 'gkg': 'kg:/g/11c3mvyjm2', 'granular_actor_types': {}, 'granular_entity_types': {'song by ewan maccoll': 1}, 'gkg_name': 'quite a lot', 'gkg_type': ['Thing']}]","[{'name': 'a lot', 'id': 353, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a580f908>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}, {'name': 'song', 'id': 340, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['song', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3b6bd0da0>}, 'gkg': 'kg:/g/11bv5zk1qm', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by jake holmes': 1}, 'gkg_name': 'Her Song', 'gkg_type': ['Thing']}]",,Save-A-Lot,,,[],"[('LocalBusiness', 402.765125, 'Save-A-Lot')]",True,True
"i suppose that's true, ",have you heard daybreaks?,comparison,but,mid,"i suppose that's true, but have you heard daybreaks?","Yeah, they were kind of cool in the 90s.",Accept,ynQuestion,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['business'],['sport'],['Weather_Time'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'a lot', 'id': 353, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a580f908>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}, {'name': 'song', 'id': 340, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['song', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3b6bd0da0>}, 'gkg': 'kg:/g/11bv5zk1qm', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by jake holmes': 1}, 'gkg_name': 'Her Song', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 1242, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['daybreak'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4155c88>}, 'gkg': None, 'granular_actor_types': {'time': 0.4827586206896552, 'indication': 0.41379310344827586}, 'granular_entity_types': {}}]",,,,daybreak,[],[],True,True
"you'd think that that would be something apple would want to work on and improve, ",they never seem to get it right.,comparison,but,mid,"you'd think that that would be something apple would want to work on and improve, but they never seem to get it right.","Well, if you hear of a better way to store and listen to music, let me know.",Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 317.77549825, 'Work on You')]","[('Thing', 865.2655, 'Get It Right')]",['tech'],['sport'],['SciTech'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1243, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something apple'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40ee978>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'work on', 'id': 1244, 'status': None, 'engaged': [], 'lexeme': 'work on', 'alias': ['work on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40ee0b8>}, 'gkg': 'kg:/g/1s05kc309', 'granular_actor_types': {}, 'granular_entity_types': {'song by mstrkrft': 1}, 'gkg_name': 'Work on You', 'gkg_type': ['Thing']}, {'name': None, 'id': 1242, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['daybreak'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4155c88>}, 'gkg': None, 'granular_actor_types': {'time': 0.4827586206896552, 'indication': 0.41379310344827586}, 'granular_entity_types': {}}]","[{'name': 'get right', 'id': 1245, 'status': None, 'engaged': [], 'lexeme': 'get right', 'alias': ['get right'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4139eb8>}, 'gkg': 'kg:/g/11f39lg8f9', 'granular_actor_types': {}, 'granular_entity_types': {'song by diplo': 1}, 'gkg_name': 'Get It Right', 'gkg_type': ['Thing']}, {'name': None, 'id': 1243, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something apple'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40ee978>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'work on', 'id': 1244, 'status': None, 'engaged': [], 'lexeme': 'work on', 'alias': ['work on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40ee0b8>}, 'gkg': 'kg:/g/1s05kc309', 'granular_actor_types': {}, 'granular_entity_types': {'song by mstrkrft': 1}, 'gkg_name': 'Work on You', 'gkg_type': ['Thing']}]",Work on You,Get It Right,something apple,,"[('Thing', 317.77549825, 'Work on You')]","[('Thing', 865.2655, 'Get It Right')]",True,True
"i liked his first album, ",not his subsequent ones.,comparison,but,mid,"i liked his first album, but not his subsequent ones.","Yes, do you like them?",Statement,Reject,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],[],['entertainment'],['sport'],['Other'],['Politics'],None,None,[],[],['opinion_provide_pos_patterns_no:match'],[],None,None,"[{'name': 'get right', 'id': 1245, 'status': None, 'engaged': [], 'lexeme': 'get right', 'alias': ['get right'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4139eb8>}, 'gkg': 'kg:/g/11f39lg8f9', 'granular_actor_types': {}, 'granular_entity_types': {'song by diplo': 1}, 'gkg_name': 'Get It Right', 'gkg_type': ['Thing']}]",[],,,,,[],[],True,True
"trust me, i'm not a huge hip hop fan ",i liked it.,comparison,but,mid,"trust me, i'm not a huge hip hop fan but i liked it.","Well, it does sound pretty nice, I gotta admit",nAnswer,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('TVSeries', 709.695336, 'Trust Me')]","[('Thing', 156.6125, 'Because I Liked It')]",['sport'],['sport'],['Music'],['Phatic'],None,None,[],[],[],['opinion_provide_pos_patterns_no:match'],None,None,"[{'name': None, 'id': 1247, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hip hop fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a417f400>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'trust', 'id': 1246, 'status': None, 'engaged': [], 'lexeme': 'trust', 'alias': ['trust'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a417fe80>}, 'gkg': 'kg:/g/11g9sz6pn4', 'granular_actor_types': {}, 'granular_entity_types': {'british drama series': 1}, 'gkg_name': 'Trust Me', 'gkg_type': ['TVSeries']}]","[{'name': 'i liked', 'id': 1248, 'status': None, 'engaged': [], 'lexeme': 'i liked', 'alias': ['i liked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a412cbe0>}, 'gkg': 'kg:/g/11f26r_yj_', 'granular_actor_types': {}, 'granular_entity_types': {'song by blake neely': 1}, 'gkg_name': 'Because I Liked It', 'gkg_type': ['Thing']}, {'name': None, 'id': 1247, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hip hop fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a417f400>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'trust', 'id': 1246, 'status': None, 'engaged': [], 'lexeme': 'trust', 'alias': ['trust'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a417fe80>}, 'gkg': 'kg:/g/11g9sz6pn4', 'granular_actor_types': {}, 'granular_entity_types': {'british drama series': 1}, 'gkg_name': 'Trust Me', 'gkg_type': ['TVSeries']}]",Trust Me,Because I Liked It,hip hop fan,,"[('TVSeries', 709.695336, 'Trust Me')]","[('Thing', 156.6125, 'Because I Liked It')]",True,True
it was lowkey ,still very sweet.,comparison,but,mid,it was lowkey but still very sweet. and she doesn't have a bad voice.,In the Cold Cold night. Yeah I love that song.,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['entertainment'],['sport'],['Other'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'i liked', 'id': 1248, 'status': None, 'engaged': [], 'lexeme': 'i liked', 'alias': ['i liked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a412cbe0>}, 'gkg': 'kg:/g/11f26r_yj_', 'granular_actor_types': {}, 'granular_entity_types': {'song by blake neely': 1}, 'gkg_name': 'Because I Liked It', 'gkg_type': ['Thing']}]",[],,,,,[],[],True,True
"yeah, me too, ",they're pretty good.,comparison,but,mid,"yeah, me too, but they're pretty good.",A little bit.  I know only a couple of her songs.,Accept,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Literature'],['Movies_TV'],None,None,[],[],[],[],None,None,[],[],,,,,[],[],True,True
"i know, may not be my preferred style.",she's one of the talents of this decade.,comparison,but,begin,"i know, may not be my preferred style.  but she's one of the talents of this decade.","Yeah, me too, but they're pretty good.",Statement,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],"[('Book', 286.22735225, 'The Talents'), ('Thing', 257.01341225000004, 'This Decade')]",['sport'],['entertainment'],['Fashion'],['Movies_TV'],None,None,['style'],[],[],[],None,None,[],"[{'name': 'the talents', 'id': 1249, 'status': None, 'engaged': [], 'lexeme': 'the talents', 'alias': ['the talents'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4133588>}, 'gkg': 'kg:/m/03qh_p7', 'granular_actor_types': {}, 'granular_entity_types': {'play': 1}, 'gkg_name': 'The Talents', 'gkg_type': ['Book']}, {'name': 'one of', 'id': 1107, 'status': None, 'engaged': [], 'lexeme': 'one of', 'alias': ['one of', 'of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a572a4e0>}, 'gkg': 'kg:/m/0mxrhj', 'granular_actor_types': {}, 'granular_entity_types': {'song by canibus': 1}, 'gkg_name': 'One of My Favorites', 'gkg_type': ['MusicRecording']}, {'name': 'this decade', 'id': 1250, 'status': None, 'engaged': [], 'lexeme': 'this decade', 'alias': ['this decade'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40c7e80>}, 'gkg': 'kg:/g/1s05w31nh', 'granular_actor_types': {'time_period': 0.5714285714285714}, 'granular_entity_types': {'song by hot little rocket': 1}, 'gkg_name': 'This Decade', 'gkg_type': ['Thing']}]",,"This Decade, The Talents",,,[],"[('Book', 286.22735225, 'The Talents'), ('Thing', 257.01341225000004, 'This Decade')]",True,True
"i don't know why, ",i can listen to it over and over again.,comparison,but,mid,"i don't know why, but i can listen to it over and over again.","Ah, yeah, it's hard to go wrong there either.",Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 482.0007499999999, 'know why')]",[],['sport'],['sport'],['Other'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'know why', 'id': 721, 'status': None, 'engaged': [], 'lexeme': 'know why', 'alias': ['know why'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4c7c550>}, 'gkg': 'kg:/g/1s05rbdvh', 'granular_actor_types': {}, 'granular_entity_types': {'song by alabama': 1}, 'gkg_name': 'know why', 'gkg_type': ['Thing']}, {'name': 'the talents', 'id': 1249, 'status': None, 'engaged': [], 'lexeme': 'the talents', 'alias': ['the talents'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4133588>}, 'gkg': 'kg:/m/03qh_p7', 'granular_actor_types': {}, 'granular_entity_types': {'play': 1}, 'gkg_name': 'The Talents', 'gkg_type': ['Book']}, {'name': 'one of', 'id': 1107, 'status': None, 'engaged': [], 'lexeme': 'one of', 'alias': ['one of', 'of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a572a4e0>}, 'gkg': 'kg:/m/0mxrhj', 'granular_actor_types': {}, 'granular_entity_types': {'song by canibus': 1}, 'gkg_name': 'One of My Favorites', 'gkg_type': ['MusicRecording']}, {'name': 'this decade', 'id': 1250, 'status': None, 'engaged': [], 'lexeme': 'this decade', 'alias': ['this decade'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40c7e80>}, 'gkg': 'kg:/g/1s05w31nh', 'granular_actor_types': {'time_period': 0.5714285714285714}, 'granular_entity_types': {'song by hot little rocket': 1}, 'gkg_name': 'This Decade', 'gkg_type': ['Thing']}]","[{'name': 'know why', 'id': 721, 'status': None, 'engaged': [], 'lexeme': 'know why', 'alias': ['know why'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4c7c550>}, 'gkg': 'kg:/g/1s05rbdvh', 'granular_actor_types': {}, 'granular_entity_types': {'song by alabama': 1}, 'gkg_name': 'know why', 'gkg_type': ['Thing']}]",know why,,,,"[('Thing', 482.0007499999999, 'know why')]",[],True,True
"i like them, ",they're a bit too old fashioned for my taste.,comparison,but,mid,"i like them, but they're a bit too old fashioned for my taste.","Speaking of R&B artists, what do you think of Bruno Mars' new hits?",Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 376.30499999999995, 'I Like Them Girls')]","[('Book', 214.031125, 'A Bit Lost')]",['sport'],['sport'],['Other'],['Pets_Animals'],None,None,[],[],['opinion_provide_pos_patterns_them'],[],None,None,"[{'name': 'i like', 'id': 892, 'status': None, 'engaged': [], 'lexeme': 'i like', 'alias': ['i like'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a46c1a20>}, 'gkg': 'kg:/g/11bxc57tx4', 'granular_actor_types': {}, 'granular_entity_types': {'song by the 1975': 1}, 'gkg_name': 'i like it', 'gkg_type': ['Thing']}]","[{'name': 'a bit', 'id': 935, 'status': None, 'engaged': [], 'lexeme': 'a bit', 'alias': ['a bit'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a45dfe10>}, 'gkg': 'kg:/m/0pcp_ld', 'granular_actor_types': {}, 'granular_entity_types': {'book by chris haughton': 1}, 'gkg_name': 'A Bit Lost', 'gkg_type': ['Book']}, {'name': 'i like', 'id': 892, 'status': None, 'engaged': [], 'lexeme': 'i like', 'alias': ['i like'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a46c1a20>}, 'gkg': 'kg:/g/11bxc57tx4', 'granular_actor_types': {}, 'granular_entity_types': {'song by the 1975': 1}, 'gkg_name': 'i like it', 'gkg_type': ['Thing']}]",I Like Them Girls,A Bit Lost,,,"[('Thing', 376.30499999999995, 'I Like Them Girls')]","[('Book', 214.031125, 'A Bit Lost')]",True,True
Why the word experience and not just heard?,it a sound unlike anything else and each bowl has it's own voice.,contingency,because,begin,because it a sound unlike anything else and each bowl has it's own voice.,No. But it is an interesting way to ask. Why the word experience and not just heard?,whQuestion,Clarify,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],"[('Thing', 203.29507974999999, 'My Own Voice'), ('VisualArtwork', 406.12269949999995, 'A Sound Garden'), ('Movie', 924.034, 'Anything Else')]",['sport'],['entertainment'],['Phatic'],['Phatic'],None,None,[],[],[],['follow_up_request'],None,None,"[{'name': None, 'id': 1252, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the word experience'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40df2e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'a bit', 'id': 935, 'status': None, 'engaged': [], 'lexeme': 'a bit', 'alias': ['a bit'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a45dfe10>}, 'gkg': 'kg:/m/0pcp_ld', 'granular_actor_types': {}, 'granular_entity_types': {'book by chris haughton': 1}, 'gkg_name': 'A Bit Lost', 'gkg_type': ['Book']}]","[{'name': 'own voice', 'id': 1256, 'status': None, 'engaged': [], 'lexeme': 'own voice', 'alias': ['own voice'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40ffeb8>}, 'gkg': 'kg:/g/1s066371z', 'granular_actor_types': {}, 'granular_entity_types': {'song by all left out': 1}, 'gkg_name': 'My Own Voice', 'gkg_type': ['Thing']}, {'name': 'a sound', 'id': 1253, 'status': None, 'engaged': [], 'lexeme': 'a sound', 'alias': ['a sound'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40c7c88>}, 'gkg': 'kg:/m/05b_8t6', 'granular_actor_types': {}, 'granular_entity_types': {'work of art': 1}, 'gkg_name': 'A Sound Garden', 'gkg_type': ['Thing', 'VisualArtwork', 'TouristAttraction', 'Place']}, {'name': 'anything else', 'id': 1254, 'status': None, 'engaged': [], 'lexeme': 'anything else', 'alias': ['anything else'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4155208>}, 'gkg': 'kg:/m/02drxn', 'granular_actor_types': {}, 'granular_entity_types': {'2003 film': 1}, 'gkg_name': 'Anything Else', 'gkg_type': ['Movie']}, {'name': None, 'id': 1255, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['each bowl'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4104710>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1252, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the word experience'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a40df2e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,"My Own Voice, A Sound Garden, Anything Else",the word experience,each bowl,[],"[('Thing', 203.29507974999999, 'My Own Voice'), ('VisualArtwork', 406.12269949999995, 'A Sound Garden'), ('Movie', 924.034, 'Anything Else')]",True,True
